,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13
46871,0.69927,0.6404,0.67657,0.65671,0.69291,0.7324,0.69178,0.84836,0.15694,0.00036,0.61928,0.49807
23698,0.59887,0.55057,0.589,0.59667,0.62683,0.83621,0.79298,0.84815,0.51529,0.09583,0.52823,0.39662
7261,0.8728,0.82648,0.86273,0.86166,0.88372,0.92544,0.87756,0.94178,0.80752,0.3178,0.15626,0.1845
8374,0.81344,0.76882,0.8,0.80345,0.81457,0.91937,0.84823,0.9376,0.6407,0.14167,0.09778,0.11858
48466,0.42154,0.39664,0.46728,0.38474,0.5092,0.9584,0.79314,1.01304,0.25995,0.01427,0.09603,0.12041
19664,0.59294,0.54557,0.58478,0.58208,0.61474,0.78939,0.71078,0.81835,0.45247,0.08902,0.44016,0.30247
33868,0.7355,0.69933,0.75062,0.71311,0.78469,0.92124,0.8036,0.96027,0.40531,0.00782,0.06274,0.07921
29177,0.64136,0.65097,0.82402,0.9065,0.91838,0.92334,0.89936,0.92596,0.55172,0.01927,0.07735,0.0956
9630,0.94373,0.89754,0.94772,0.93684,0.96267,0.98138,0.92658,0.9962,0.36984,0.03338,0.64626,0.67116
4569,0.49453,0.41693,0.48232,0.4554,0.53942,0.64193,0.60839,0.65081,0.27839,0.00717,0.45155,0.348
31360,0.79711,0.71194,0.75772,0.76288,0.78053,0.79099,0.75943,0.79996,0.37319,0.02402,0.70685,0.38692
5980,0.34886,0.32916,0.34854,0.3547,0.35925,0.3634,0.36001,0.36743,0.24627,0.01178,0.32656,0.2621
14947,0.39625,0.38085,0.4733,0.36803,0.56892,0.89657,0.7374,0.95066,0.12521,0.00048,0.77274,0.48067
17939,0.69098,0.62899,0.6739,0.69231,0.71015,0.82686,0.80886,0.82751,0.71226,0.32405,0.15368,0.17859
5806,0.25153,0.25354,0.39956,0.20906,0.51502,0.95666,0.81905,0.99779,0.03643,0.00026,0.71702,0.48742
24733,0.7174,0.66168,0.69781,0.71382,0.72306,0.72914,0.71785,0.72974,0.5976,0.12545,0.13057,0.15218
20676,0.94426,0.87212,0.92403,0.91949,0.93855,0.94949,0.90664,0.95669,0.70171,0.31869,0.11848,0.14511
39341,0.54817,0.45447,0.50876,0.51117,0.54874,0.6809,0.60955,0.70565,0.25046,0.00218,0.08225,0.09713
35900,1.0031,0.93462,0.97484,0.9422,0.9697,0.98908,0.91881,0.99975,0.3829,0.00383,0.05788,0.07294
41517,0.75155,0.70725,0.74958,0.74362,0.77373,0.87753,0.79872,0.90916,0.48975,0.06639,0.56658,0.43495
354,0.59319,0.56096,0.61351,0.65349,0.72953,0.81207,0.70165,0.83499,0.07523,0.00031,0.66669,0.47683
1829,0.48711,0.45308,0.50172,0.48741,0.58117,0.9842,0.96892,0.98771,0.65851,0.02096,0.10014,0.12863
9664,0.63253,0.52089,0.58793,0.62253,0.63589,0.6698,0.6523,0.67227,0.544,0.14576,0.1156,0.134
19876,0.40231,0.37842,0.43171,0.49092,0.52512,0.55137,0.53574,0.58077,0.2768,0.01467,0.12957,0.16462
14693,0.35139,0.3297,0.38225,0.33556,0.46803,1.0144,0.97514,1.02405,0.5262,0.06157,0.25521,0.28227
29873,0.22918,0.27243,0.40636,0.81438,0.99069,0.99473,0.99205,0.99955,0.84808,0.23803,0.95363,0.94563
432,0.70295,0.64189,0.69252,0.69424,0.73078,0.8064,0.75923,0.81378,0.54842,0.06771,0.08219,0.1016
40023,0.70795,0.63194,0.68501,0.68613,0.73491,0.77271,0.70784,0.79801,0.32334,0.00354,0.10076,0.12255
13874,0.4956,0.42751,0.49302,0.52254,0.57711,0.63603,0.60476,0.73787,0.17587,0.00226,0.15551,0.15178
25160,1.03529,0.97743,1.0113,0.96678,1.00368,1.03914,0.9587,1.06201,0.18982,0.00036,0.99271,0.13625
33976,0.44511,0.42773,0.50651,0.45081,0.60199,1.10137,1.08533,1.10577,0.74651,0.03583,0.88808,0.66376
13145,0.66338,0.63165,0.68721,0.7312,0.83676,0.89608,0.7719,0.93081,0.35607,0.08276,0.48452,0.45913
18559,0.56355,0.53108,0.57439,0.55814,0.65941,1.04516,1.03387,1.04659,0.78283,0.1201,0.11361,0.14971
10616,0.73512,0.69634,0.7341,0.76968,0.78886,0.80744,0.83036,0.88576,0.76181,0.22797,0.11354,0.13866
41398,0.56696,0.50631,0.57091,0.53362,0.65603,0.71645,0.63991,0.73884,0.323,0.02718,0.3744,0.26653
7433,0.82541,0.78132,0.81216,0.81697,0.82575,0.93694,0.87416,0.94507,0.70393,0.09678,0.06753,0.08579
37041,0.5751,0.53425,0.58569,0.56441,0.64608,0.83483,0.72895,0.87589,0.37665,0.03809,0.4998,0.31402
2947,0.82405,0.77576,0.80786,0.81913,0.82483,0.82659,0.81731,0.82597,0.72029,0.22439,0.1129,0.13831
37925,0.43826,0.41972,0.52219,0.42327,0.62482,1.0895,1.02009,1.10667,0.34483,0.00211,0.81494,0.53212
29390,0.91289,0.868,0.89611,0.90292,0.90566,0.95891,0.923,0.95605,0.87315,0.28654,0.09394,0.11715
20613,0.34221,0.31901,0.40919,0.31705,0.5185,0.99251,0.95074,1.00447,0.46712,0.04824,0.49969,0.55591
1753,0.50825,0.36095,0.40178,0.42604,0.44427,0.53297,0.5154,0.53,0.31176,0.02022,0.31074,0.26641
8584,0.65767,0.56486,0.62477,0.65514,0.66873,0.72808,0.71824,0.72653,0.66587,0.28453,0.12513,0.14756
28810,0.66557,0.57061,0.6284,0.65382,0.66481,0.68964,0.67048,0.68909,0.55602,0.09831,0.08831,0.10667
32534,0.51072,0.45564,0.48893,0.48037,0.51649,0.73123,0.65537,0.75574,0.238,0.00167,0.51613,0.36304
11985,0.42229,0.34548,0.38958,0.5108,0.53664,0.56474,0.51659,0.57994,0.24289,0.01334,0.33414,0.20186
16674,0.26316,0.26813,0.45687,0.24672,0.63968,0.90362,0.8317,0.92515,0.21071,0.00516,0.84819,0.75243
45007,0.54583,0.51461,0.56346,0.49136,0.5886,0.9633,0.84521,0.99845,0.06711,0.0003,0.71998,0.44479
38263,0.58797,0.55016,0.59291,0.57177,0.62615,0.91367,0.8541,0.94888,0.35041,0.00559,0.08921,0.1058
27459,0.42278,0.37006,0.41144,0.39796,0.45543,0.77385,0.70054,0.79817,0.2303,0.00325,0.13856,0.14541
36200,0.88604,0.80675,0.87738,0.90424,0.91824,0.92449,0.91563,0.93207,0.66096,0.04087,0.55488,0.33123
29941,0.62375,0.59782,0.64797,0.63581,0.69098,1.088,1.05181,1.09565,0.62305,0.06292,0.74619,0.59314
28014,0.84251,0.79434,0.83195,0.82783,0.84847,0.90999,0.84634,0.94182,0.51713,0.05899,0.69024,0.57992
14391,0.74015,0.70931,0.76079,0.75555,0.81287,1.05812,0.98678,1.077,0.65922,0.19294,0.68522,0.48953
26910,0.65803,0.61283,0.65564,0.6529,0.67755,0.70242,0.66065,0.72011,0.30946,0.01034,0.45857,0.30662
27076,0.90139,0.85946,0.89886,0.90934,0.92118,0.93195,0.91512,0.94043,0.71066,0.18732,0.3393,0.34072
45334,0.39381,0.38669,0.42964,0.46466,0.52712,0.60411,0.56559,0.76611,0.14071,0.00969,0.36476,0.37509
38931,0.47211,0.45381,0.50475,0.45116,0.54972,0.95925,0.80285,1.01212,0.12579,0.00035,0.76735,0.49556
48033,0.43311,0.40274,0.44107,0.39227,0.50324,0.95657,0.79049,1.01095,0.23393,0.03321,0.20497,0.21856
18758,0.77901,0.72827,0.76039,0.74798,0.76789,0.87165,0.78492,0.89453,0.43114,0.02348,0.08151,0.10162
5302,0.54579,0.43378,0.47384,0.49832,0.51266,0.52036,0.5113,0.53962,0.27316,0.00304,0.44519,0.35366
8925,0.50005,0.48005,0.56478,0.49644,0.68303,0.96999,0.91255,0.9906,0.26599,0.00044,0.76136,0.51892
27146,0.45458,0.38294,0.45063,0.31932,0.45764,0.60779,0.49697,0.63701,0.01347,0.00069,0.30659,0.16939
12201,0.58607,0.5245,0.5846,0.58207,0.64173,0.81468,0.79852,0.8189,0.60737,0.18079,0.11765,0.14065
15907,0.32533,0.34752,0.61188,0.3134,0.75411,1.04007,0.90358,1.07918,0.14539,0.00221,0.9732,0.80411
38590,0.35991,0.42714,0.59525,0.90259,1.01321,1.01637,1.00881,1.02018,0.79674,0.11113,0.97323,0.95748
16048,0.6643,0.6267,0.67898,0.61658,0.69597,0.94887,0.81187,0.98989,0.27014,0.00176,0.06313,0.08029
33434,0.80447,0.76538,0.81725,0.88134,0.92898,0.94968,0.89973,0.95718,0.76989,0.32364,0.13902,0.1673
24648,0.33817,0.2972,0.40861,0.29016,0.52415,0.66951,0.63004,0.67963,0.23345,0.00667,0.55162,0.37819
27071,0.27554,0.20489,0.26326,0.19152,0.33522,0.63094,0.5869,0.64052,0.13841,0.00132,0.56255,0.47125
38399,0.2671,0.22417,0.29747,0.39096,0.42804,0.45738,0.46868,0.50224,0.27242,0.0038,0.47891,0.37241
44481,0.84466,0.80367,0.84393,0.83465,0.86576,0.93903,0.86918,0.95417,0.72081,0.12657,0.07267,0.09107
43509,0.21973,0.17795,0.24502,0.16692,0.33405,0.72531,0.70093,0.73304,0.34286,0.00346,0.61312,0.44141
7836,0.88479,0.84022,0.87294,0.88076,0.89052,1.00499,0.96168,1.00079,0.82278,0.33682,0.15124,0.17662
14777,0.46866,0.43798,0.48526,0.44696,0.53391,1.04093,1.01826,1.04368,0.66798,0.06601,0.09574,0.13084
41501,0.29195,0.28309,0.40212,0.27215,0.55561,1.04709,1.01644,1.06106,0.50842,0.0021,0.96271,0.70364
14598,0.42595,0.42668,0.50191,0.62279,0.69082,0.7569,0.82072,0.90234,0.75777,0.18273,0.20033,0.26226
17097,0.24143,0.22326,0.34774,0.2171,0.42261,0.87449,0.81762,0.89088,0.2643,0.00182,0.80022,0.67602
14998,0.47027,0.45363,0.57087,0.80205,0.82349,0.82899,0.81702,0.83526,0.54403,0.02566,0.6964,0.57663
11179,0.56109,0.53093,0.5831,0.56172,0.68624,1.04749,1.02643,1.05206,0.71155,0.232,0.17884,0.23614
40628,0.86604,0.83072,0.87871,0.88686,0.92315,0.99827,0.93371,1.02911,0.65483,0.13418,0.74235,0.61224
46119,0.59186,0.58312,0.71666,0.68374,1.02274,1.03996,1.01242,1.04665,0.68508,0.22161,0.84634,0.67489
36801,0.86939,0.81987,0.8658,0.94793,0.9579,0.9608,0.91882,0.955,0.65272,0.09559,0.08363,0.10458
2590,0.37793,0.30196,0.33402,0.33758,0.37298,0.56878,0.54169,0.57717,0.32143,0.07268,0.34372,0.21845
17365,0.36594,0.25935,0.30671,0.26054,0.39554,0.56164,0.52099,0.56488,0.1291,0.00187,0.42976,0.32124
16957,0.84475,0.80958,0.84497,0.82235,0.84789,0.87385,0.82332,0.8922,0.38378,0.00631,0.6801,0.53221
40802,0.81092,0.76523,0.80015,0.79905,0.81752,0.92152,0.85356,0.93467,0.6572,0.09637,0.06363,0.08103
3971,0.60686,0.534,0.58907,0.6021,0.63028,0.75668,0.70846,0.77265,0.53541,0.1161,0.11728,0.13595
10900,0.99802,0.9408,0.98885,0.97273,1.00025,1.02022,0.96501,1.03556,0.34373,0.00122,0.85332,0.6519
5201,0.41074,0.42444,0.69059,0.45314,0.90614,0.94513,0.9328,0.95103,0.68386,0.18951,0.33093,0.34942
36633,0.79901,0.75501,0.79266,0.79211,0.81587,0.93628,0.86851,0.94999,0.67048,0.12251,0.08316,0.10424
38756,0.54053,0.51605,0.67269,0.70494,0.7352,0.75554,0.70939,0.77131,0.2073,0.00092,0.20493,0.24091
36491,0.45834,0.3905,0.44359,0.43584,0.51357,0.67457,0.66225,0.67725,0.42364,0.01481,0.54275,0.42874
9873,0.83972,0.80484,0.84998,0.87535,0.89748,0.93643,0.85832,0.96317,0.67649,0.09272,0.06081,0.07769
9494,0.45927,0.35108,0.3911,0.39219,0.43466,0.59104,0.56758,0.59366,0.24991,0.00208,0.39216,0.27559
3248,0.65604,0.60407,0.65085,0.65728,0.69286,0.8777,0.84593,0.88449,0.62162,0.20152,0.13567,0.15841
1048,0.722,0.68036,0.73062,0.71545,0.76949,0.95829,0.90916,0.95869,0.47459,0.01486,0.0751,0.09363
49737,0.77419,0.72823,0.76741,0.76118,0.78676,0.89931,0.82127,0.91942,0.55785,0.03148,0.05888,0.07502
29508,0.81165,0.76896,0.81052,0.81732,0.83657,0.92805,0.86649,0.95016,0.62774,0.27808,0.59899,0.50992
15330,0.51957,0.5021,0.61167,0.52187,0.73296,0.92477,0.83887,0.95015,0.4217,0.10585,0.13071,0.15561
34537,0.74973,0.71186,0.76857,0.7402,0.79037,0.88534,0.79812,0.91383,0.46873,0.02871,0.32825,0.27203
22991,0.8157,0.77027,0.80626,0.82657,0.85773,0.90057,0.83854,0.91489,0.63702,0.08756,0.07126,0.09022
17679,0.7061,0.67939,0.74251,0.83884,0.94275,0.96971,0.91489,0.97989,0.57266,0.12543,0.08718,0.11074
32975,0.62742,0.58556,0.61996,0.63883,0.65095,0.66069,0.6528,0.6741,0.45516,0.08027,0.4721,0.3088
2286,0.89376,0.84432,0.87557,0.87985,0.88337,0.91969,0.88438,0.91364,0.76857,0.18205,0.09121,0.11075
33652,0.49839,0.45833,0.50166,0.44282,0.52744,0.80584,0.6621,0.85365,0.09059,0.00032,0.60794,0.38732
37944,0.35541,0.31642,0.34205,0.43851,0.51419,0.59706,0.53379,0.62154,0.03576,0.00043,0.6203,0.48968
290,0.6384,0.62144,0.73815,0.80266,0.88785,0.95983,0.83568,0.99689,0.22071,0.03558,0.345,0.37498
6294,0.2483,0.23189,0.31288,0.23253,0.45149,1.01426,0.98742,1.02541,0.52594,0.00403,0.95377,0.83337
24899,0.82427,0.7731,0.81059,0.80991,0.82507,0.90613,0.8453,0.92001,0.71027,0.23535,0.12634,0.15237
38040,0.14244,0.10973,0.09775,0.09533,0.09436,0.09428,0.08953,0.0887,0.05588,0.00178,0.0701,0.06641
40754,0.7187,0.65416,0.69984,0.70854,0.72182,0.72968,0.71099,0.73528,0.48892,0.0413,0.0866,0.10654
42399,0.5108,0.46154,0.53391,0.49863,0.60996,0.86904,0.85578,0.87335,0.60287,0.06708,0.13245,0.16125
19679,0.49322,0.47072,0.54321,0.47888,0.60203,1.09745,1.04329,1.11205,0.38358,0.00091,0.66668,0.39732
16849,0.81667,0.77692,0.81006,0.81408,0.84603,1.00572,0.95971,1.00786,0.81834,0.34652,0.14633,0.17508
16372,0.47564,0.4702,0.55723,0.57731,0.67591,0.77952,0.71494,0.93908,0.03728,0.0004,0.89084,0.72599
34997,0.42548,0.44292,0.52143,0.46084,0.58029,0.84933,0.71657,0.88951,0.02368,0.00032,0.73765,0.50116
7841,0.36301,0.36458,0.50897,0.85393,0.98822,1.02063,0.98398,1.03001,0.45101,0.00107,0.35795,0.42073
33038,0.67296,0.64765,0.71545,0.69697,0.80831,1.10104,1.08267,1.10597,0.71525,0.03763,0.71788,0.58426
26562,0.37798,0.4507,0.66598,1.01807,1.02484,1.02681,1.02383,1.02968,0.88469,0.24274,0.84337,0.8651
27931,0.66289,0.62068,0.66462,0.65838,0.70181,0.96442,0.93246,0.96592,0.57019,0.03787,0.07254,0.09098
49969,0.70283,0.65787,0.71157,0.83294,0.9106,0.92909,0.90512,0.92873,0.70349,0.19945,0.12304,0.14675
36351,0.83867,0.79031,0.84254,0.82463,0.88526,0.91913,0.84842,0.94263,0.57076,0.07517,0.08427,0.1021
15515,0.51966,0.45638,0.50807,0.51031,0.55873,0.77835,0.74701,0.78909,0.49905,0.11735,0.11175,0.13511
1821,0.81623,0.76199,0.80153,0.80021,0.8122,0.86248,0.81225,0.8684,0.6053,0.05078,0.06207,0.07883
21961,0.6925,0.62625,0.67215,0.69443,0.70554,0.76054,0.77917,0.7907,0.71629,0.35994,0.18449,0.20973
11112,0.7584,0.70286,0.74584,0.75534,0.76968,0.88798,0.8569,0.88444,0.6231,0.10884,0.11447,0.13567
13458,0.49147,0.45978,0.50764,0.46809,0.55632,0.9377,0.80929,0.97843,0.37342,0.06806,0.0903,0.1133
46836,0.74138,0.69989,0.7682,0.74311,0.82474,0.94215,0.91014,0.93969,0.71933,0.18714,0.12239,0.14157
18410,0.83429,0.78978,0.82919,0.82805,0.85673,0.98768,0.93626,0.98321,0.70793,0.18986,0.09905,0.11989
6470,0.59703,0.57152,0.66515,0.85558,0.895,0.92894,0.84821,0.95435,0.31828,0.01731,0.66207,0.4216
25067,0.46871,0.34608,0.38522,0.40321,0.42249,0.49081,0.45417,0.49797,0.26217,0.02308,0.24632,0.16847
4532,0.69695,0.62423,0.67187,0.69857,0.70659,0.70888,0.71007,0.71241,0.69744,0.36232,0.17021,0.19855
5689,0.33509,0.32778,0.36128,0.36797,0.42463,0.49516,0.46794,0.6138,0.07681,0.00033,0.92002,0.62089
48356,0.73771,0.69112,0.726,0.73341,0.75023,0.93561,0.88795,0.93754,0.60854,0.07222,0.09851,0.11779
5148,0.41542,0.38844,0.42706,0.38372,0.47297,0.99038,0.84006,1.03655,0.26749,0.01622,0.11683,0.14135
12783,0.78362,0.72077,0.76209,0.77281,0.78027,0.78329,0.76841,0.78474,0.63707,0.10613,0.08171,0.10168
47059,0.22133,0.19232,0.32794,0.52126,0.57838,0.58693,0.56671,0.59376,0.28755,0.00914,0.52611,0.47424
16356,0.5452,0.50029,0.54216,0.5346,0.58078,0.82645,0.76334,0.84475,0.4333,0.06621,0.50132,0.31269
8386,0.85813,0.82168,0.86752,0.87445,0.91106,1.09902,1.05383,1.10877,0.70808,0.12019,0.79287,0.62015
9102,0.7171,0.67048,0.717,0.69461,0.75828,0.9106,0.82025,0.93234,0.39619,0.0108,0.06823,0.08595
27451,0.34756,0.34974,0.50381,0.3615,0.64665,1.07361,1.05483,1.08211,0.67547,0.02709,0.94472,0.7056
14578,0.52884,0.49872,0.56215,0.64381,0.7385,0.79387,0.69126,0.82887,0.28117,0.01047,0.5107,0.29612
23383,0.18481,0.17027,0.25011,0.1453,0.33213,0.98452,0.83513,1.0312,0.07242,0.01787,0.94468,0.70436
8701,0.8208,0.77511,0.81805,0.82571,0.84732,0.97044,0.92762,0.97609,0.73339,0.25281,0.11563,0.14191
33247,0.30905,0.24765,0.30122,0.24801,0.35854,0.61517,0.54289,0.63749,0.14649,0.00684,0.48837,0.30777
30800,0.98036,0.92283,0.97021,0.98962,0.99899,1.00306,0.99787,1.00769,0.81765,0.14389,0.46841,0.08602
1691,0.92655,0.89196,0.93769,0.9497,0.96232,1.02958,0.97778,1.06362,0.79305,0.31775,0.65527,0.49145
25170,0.96616,0.92655,0.94904,0.91725,0.92884,0.94817,0.90663,0.96002,0.86399,0.35864,0.14614,0.17445
38374,0.4798,0.43977,0.5019,0.47152,0.57273,0.81345,0.77681,0.82369,0.40355,0.0289,0.60868,0.41089
21819,0.59038,0.5614,0.59893,0.5939,0.62884,1.00198,0.92503,1.02368,0.42518,0.0192,0.61386,0.45707
26882,0.23854,0.25251,0.4226,0.2316,0.567,1.02363,0.98661,1.03469,0.44564,0.001,0.83379,0.57241
7246,0.60003,0.53444,0.5904,0.59878,0.64005,0.75043,0.6992,0.77179,0.57027,0.21431,0.1445,0.1664
25512,0.59586,0.50871,0.56503,0.5983,0.62293,0.72281,0.71718,0.72404,0.6372,0.26563,0.13328,0.15572
26510,0.44978,0.49147,0.77425,0.96069,0.97173,0.97794,0.9662,0.98317,0.68943,0.0742,0.71372,0.47432
44696,0.22925,0.23124,0.34536,0.2175,0.4465,0.98031,0.87148,1.01119,0.12951,0.00235,0.76578,0.52274
11281,0.45385,0.32414,0.36696,0.30202,0.37359,0.53235,0.41373,0.56406,0.01491,0.00126,0.36281,0.18983
13565,0.50156,0.38951,0.4221,0.4323,0.45331,0.59316,0.56566,0.59672,0.25636,0.00426,0.39332,0.30475
18753,0.75948,0.72417,0.83219,0.8064,0.95072,0.99754,0.88383,1.02387,0.35536,0.0127,0.06364,0.08154
47977,0.51248,0.46274,0.48084,0.45005,0.48397,0.52251,0.47022,0.56982,0.04985,0.00041,0.57171,0.36419
21062,0.45157,0.48105,0.64181,0.67568,0.9486,1.00838,0.88559,1.04306,0.11264,0.00722,0.96039,0.80735
43373,0.31981,0.29351,0.33667,0.30309,0.40703,0.94589,0.90958,0.95597,0.47259,0.04854,0.42922,0.34651
26985,0.53676,0.47114,0.50382,0.4714,0.52178,0.74055,0.65354,0.76549,0.10346,0.00052,0.54076,0.38413
11719,0.46281,0.44806,0.48683,0.52409,0.54497,0.56197,0.56049,0.59433,0.32138,0.01402,0.21231,0.26905
1657,0.55306,0.47733,0.53014,0.53817,0.57277,0.72116,0.6637,0.74048,0.38169,0.01699,0.08729,0.10478
9674,0.45361,0.36253,0.42358,0.41283,0.50106,0.60923,0.58244,0.61601,0.28984,0.00814,0.4564,0.34888
6847,0.77739,0.7435,0.79803,0.79504,0.83691,1.03204,0.95926,1.05138,0.5215,0.03872,0.75608,0.60185
8583,0.64167,0.59835,0.6678,0.69888,0.71944,0.74177,0.74888,0.80816,0.46464,0.05231,0.58095,0.37808
5373,0.40506,0.31739,0.38846,0.3483,0.50006,0.6013,0.58927,0.60412,0.36555,0.01419,0.38784,0.32381
14866,0.52727,0.46865,0.51009,0.50588,0.55583,0.71731,0.6578,0.73538,0.38618,0.07465,0.36796,0.25541
7912,0.48058,0.43863,0.47117,0.39775,0.48625,0.92892,0.79612,0.96325,0.04807,0.0004,0.06933,0.0816
21921,0.81117,0.77755,0.84271,0.94358,1.00477,1.01432,0.97746,1.00677,0.59204,0.02373,0.08109,0.09821
40432,0.36262,0.34654,0.37574,0.39237,0.41895,0.44335,0.42263,0.48017,0.10248,0.00031,0.55899,0.50427
34398,0.79854,0.74972,0.78632,0.79865,0.80883,0.91855,0.88097,0.91856,0.76257,0.26351,0.11115,0.13657
9939,0.5906,0.48348,0.55339,0.59376,0.6134,0.69691,0.69062,0.70275,0.63138,0.33534,0.17137,0.19571
19415,0.54314,0.50247,0.55709,0.45727,0.57198,0.83721,0.68596,0.88393,0.02545,0.00029,0.68461,0.44493
29365,0.69647,0.62895,0.67189,0.68524,0.69879,0.79297,0.74809,0.8016,0.56193,0.06725,0.08071,0.09966
32672,0.40478,0.38049,0.46343,0.39328,0.5572,0.97609,0.93973,0.98537,0.48429,0.03387,0.72395,0.4427
46078,0.71257,0.67358,0.72042,0.69899,0.76134,1.00959,0.94395,1.01679,0.53101,0.04766,0.06855,0.08668
39268,0.26542,0.25521,0.3569,0.26085,0.45887,0.96328,0.95231,0.96928,0.68464,0.04771,0.71748,0.57585
6824,0.39588,0.33739,0.4467,0.35862,0.53686,0.73577,0.70026,0.74744,0.24481,0.00144,0.14967,0.15549
28558,0.50374,0.49882,0.76873,0.79726,1.0322,1.04157,1.00565,1.04873,0.62494,0.16854,0.13245,0.17539
14546,0.76664,0.71306,0.76369,0.76949,0.79622,0.87518,0.82673,0.89118,0.68893,0.22685,0.13623,0.16039
45180,0.92664,0.85402,0.8875,0.8319,0.86541,0.90717,0.82562,0.93378,0.61723,0.19663,0.10626,0.1301
19134,0.86048,0.82158,0.86186,0.84899,0.88056,1.05926,0.94405,1.10119,0.46799,0.01162,0.65905,0.47949
47938,0.94134,0.86892,0.92417,0.93677,0.94696,0.95039,0.92857,0.95165,0.67972,0.16672,0.09272,0.11508
20806,0.8804,0.82594,0.86236,0.8737,0.87576,0.89539,0.87679,0.88737,0.84994,0.29132,0.1015,0.1259
36299,0.72604,0.67122,0.70858,0.71611,0.73341,0.80927,0.75474,0.84208,0.43485,0.01151,0.62799,0.52209
47349,0.59832,0.51215,0.5752,0.58474,0.62851,0.70976,0.66267,0.72421,0.3934,0.01847,0.11027,0.12913
48278,0.58903,0.55127,0.59432,0.56704,0.6175,0.91359,0.81451,0.93984,0.30824,0.00197,0.06406,0.08056
28025,0.65139,0.65541,0.91009,0.92778,0.93851,0.94362,0.93042,0.94827,0.68454,0.18517,0.64072,0.49519
18234,0.3823,0.3109,0.33506,0.32981,0.37275,0.41991,0.37129,0.47267,0.0191,0.00075,0.46432,0.28663
33940,1.05239,0.97772,1.01804,0.97769,1.01163,1.0468,0.96057,1.0693,0.50622,0.11684,0.67564,0.35605
28087,0.80073,0.74798,0.78738,0.80267,0.81287,0.82005,0.81217,0.82549,0.63238,0.13943,0.65298,0.54763
44565,0.4266,0.40281,0.48349,0.40307,0.5538,0.97496,0.88944,0.99656,0.28506,0.00285,0.1066,0.13972
28755,0.25156,0.25481,0.41348,0.2066,0.54611,0.99172,0.89307,1.02008,0.1176,0.00023,0.62811,0.51456
11473,0.78637,0.75235,0.91958,0.76779,0.91984,0.96376,0.85824,0.98891,0.48514,0.0317,0.06515,0.08253
7107,0.67713,0.62327,0.65575,0.63456,0.66705,0.79392,0.72541,0.79913,0.29351,0.01063,0.3519,0.27735
19749,0.41054,0.3445,0.41835,0.55773,0.60494,0.64456,0.6517,0.67532,0.36382,0.00373,0.47751,0.40417
23497,0.64585,0.61743,0.7121,0.94463,0.96417,0.9759,0.93254,0.98338,0.37912,0.00081,0.07149,0.09293
48465,0.73353,0.66635,0.72968,0.73449,0.78572,0.81973,0.80456,0.81413,0.73654,0.27328,0.10709,0.12958
26000,0.78988,0.73663,0.76994,0.76903,0.77862,0.78391,0.75996,0.7846,0.50577,0.0221,0.06586,0.08313
8543,0.25828,0.27282,0.40603,0.27783,0.56898,1.00559,0.98614,1.01263,0.61792,0.01574,0.9635,0.76195
23291,0.72342,0.69443,0.75246,0.7334,0.81352,0.9838,0.87547,1.02964,0.66476,0.34925,0.61609,0.48587
45086,0.60849,0.5855,0.65261,0.79549,0.84578,0.89574,0.91996,0.9359,0.72986,0.24977,0.1285,0.16505
20348,0.59215,0.55009,0.60235,0.59212,0.65172,0.79894,0.72156,0.82937,0.53823,0.26844,0.45333,0.28348
44497,0.39145,0.31739,0.34506,0.2987,0.37017,0.64161,0.56182,0.66155,0.04855,0.00083,0.44598,0.25578
27479,0.34715,0.33356,0.40994,0.34387,0.46401,1.02884,1.02572,1.05455,0.6381,0.02274,0.73656,0.50047
37266,0.25758,0.25091,0.34719,0.22805,0.46041,0.97932,0.82799,1.02675,0.08823,0.01503,0.93318,0.73373
29553,0.52011,0.46417,0.51227,0.5032,0.51909,0.53647,0.50809,0.54546,0.27247,0.02188,0.39953,0.25886
47857,0.7794,0.73583,0.79303,0.92772,0.93925,0.93583,0.92797,0.92961,0.8379,0.34069,0.16784,0.19743
31211,0.84511,0.78531,0.82541,0.82997,0.83458,0.85913,0.82625,0.85484,0.67605,0.08676,0.06725,0.08499
32057,0.50133,0.50552,0.61384,0.64745,0.70965,0.78233,0.69653,0.86093,0.26365,0.01259,0.11088,0.13947
23867,0.69084,0.6187,0.66681,0.69031,0.70094,0.75983,0.74358,0.77647,0.68953,0.30771,0.15936,0.18287
10115,0.29076,0.32915,0.6901,0.46057,1.06413,1.07588,1.04332,1.08605,0.53305,0.004,1.00376,0.90932
8229,0.40741,0.37636,0.41197,0.43226,0.47695,0.52013,0.51913,0.61899,0.25347,0.02292,0.67983,0.50573
6053,0.50117,0.40898,0.43865,0.4611,0.46876,0.47211,0.46954,0.47735,0.36478,0.05771,0.37872,0.29154
42045,0.71829,0.66433,0.70684,0.71765,0.73411,0.88813,0.85622,0.88557,0.67043,0.13493,0.07727,0.09628
45950,0.75752,0.71239,0.74596,0.7215,0.7566,0.79449,0.73313,0.83728,0.20291,0.00042,0.61144,0.47319
31633,0.54052,0.51213,0.61353,0.50439,0.69061,0.95836,0.84471,0.99039,0.24622,0.00892,0.16587,0.18334
44285,0.27384,0.19772,0.21652,0.18213,0.259,0.54303,0.44285,0.57073,0.01763,0.00081,0.46746,0.29266
