,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13
250634,0.047,0.02806,0.0152,0.0121,0.01011,0.00825,0.00638,0.00562,0.00256,0.00033,0.00046,0.0
100947,0.8093,0.75822,0.78962,0.79916,0.8371,0.85477,0.80537,0.859,0.55283,0.03662,0.08169,0.10158
116486,0.64799,0.61305,0.62486,0.66604,0.90317,0.92214,0.86587,0.93319,0.65228,0.23793,0.0834,0.10418
306334,0.29651,0.24783,0.25648,0.26246,0.26562,0.26632,0.26058,0.26593,0.18025,0.01518,0.10556,0.11654
252457,0.04643,0.02742,0.01504,0.01217,0.01014,0.00823,0.00645,0.0056,0.00297,0.0004,0.00046,0.0
377365,0.87535,0.82588,0.8577,0.86658,0.86932,0.86805,0.85983,0.86403,0.76892,0.28856,0.15974,0.18722
321930,0.14275,0.11043,0.09694,0.09502,0.09305,0.09086,0.08862,0.08781,0.08061,0.04281,0.04272,0.04396
208403,0.55641,0.50997,0.53305,0.52471,0.54202,0.55673,0.52621,0.56917,0.16234,0.00048,0.49069,0.39179
259401,0.06017,0.03554,0.01994,0.01643,0.01366,0.01106,0.0088,0.00752,0.0048,0.0007,0.00061,0.0
273961,0.05662,0.03375,0.01898,0.01559,0.01299,0.01053,0.00835,0.00717,0.00424,0.00051,0.00058,0.0
251722,0.05025,0.02992,0.01612,0.01306,0.0108,0.00871,0.0069,0.00589,0.00366,0.00051,0.00048,0.0
9012,0.59357,0.57446,0.58253,0.61586,0.7935,0.86469,0.74878,0.91598,0.40431,0.02908,0.61045,0.48429
66736,0.33816,0.35882,0.26689,0.5066,0.88306,0.92537,0.85979,0.96628,0.15549,0.00117,0.56099,0.23312
132005,0.42917,0.41948,0.40571,0.47365,0.92753,0.95742,0.87991,0.97774,0.25036,0.0007,0.0892,0.0983
107195,0.51956,0.60994,0.49134,0.72036,0.9205,0.948,0.8736,0.9682,0.34413,0.02395,0.15097,0.14923
59194,0.27839,0.30391,0.21371,0.33625,0.75663,0.88334,0.69126,0.95503,0.00719,0.00055,0.79561,0.26858
99854,0.31318,0.43689,0.2732,0.60889,0.9831,0.99106,0.96708,0.99869,0.54934,0.00564,0.94798,0.55761
209095,0.6219,0.56636,0.60056,0.6148,0.6253,0.63206,0.62458,0.6395,0.44167,0.04277,0.58439,0.49396
396526,0.79301,0.74662,0.78025,0.7914,0.79363,0.7922,0.78658,0.78886,0.67707,0.10339,0.08127,0.09982
77906,0.28209,0.36142,0.22883,0.44936,0.81779,0.91639,0.75144,0.97253,0.01351,0.00049,0.6344,0.26544
202887,0.58627,0.52461,0.55365,0.55897,0.57228,0.58187,0.56375,0.59021,0.28866,0.00334,0.46224,0.35668
215693,0.30601,0.27607,0.28375,0.28749,0.29,0.29141,0.28957,0.29375,0.23194,0.04025,0.33853,0.3076
114323,0.64731,0.6423,0.62722,0.70728,0.84361,0.89736,0.78989,0.93063,0.36231,0.01217,0.08991,0.10894
370389,0.49702,0.4623,0.47619,0.48252,0.48724,0.4914,0.48479,0.49468,0.32257,0.01652,0.42465,0.32877
180049,0.50486,0.52474,0.46878,0.55855,0.86754,0.96062,0.78583,1.02037,0.30085,0.03296,0.10733,0.1154
314494,0.82195,0.77656,0.80541,0.81869,0.82097,0.81982,0.81854,0.81726,0.81214,0.30802,0.10832,0.1336
331218,0.58945,0.50026,0.54221,0.53682,0.55875,0.573,0.53384,0.58202,0.13931,0.0009,0.08279,0.09421
197050,0.76371,0.74757,0.7456,0.80849,0.98757,1.00308,0.93659,1.0099,0.73828,0.25903,0.08883,0.10862
79779,0.25013,0.39123,0.20012,0.49409,0.88217,0.95238,0.81973,0.99009,0.04263,0.00026,0.6093,0.23704
246804,0.41134,0.3385,0.35472,0.35183,0.36338,0.37365,0.35234,0.38234,0.10715,0.00071,0.38773,0.3357
220239,0.38226,0.286,0.29398,0.303,0.30566,0.30494,0.29572,0.30341,0.17285,0.00351,0.27304,0.25774
239653,0.11192,0.06171,0.03438,0.02691,0.0231,0.01933,0.01451,0.01351,0.00464,0.00063,0.00199,0.00094
242168,0.51453,0.49346,0.51686,0.52578,0.53058,0.53449,0.52967,0.53749,0.38765,0.03813,0.454,0.34774
178249,0.29983,0.28817,0.2582,0.37625,0.8194,0.82496,0.81846,0.83186,0.60498,0.03863,0.27588,0.1827
129617,0.41004,0.37022,0.35092,0.36438,0.61046,0.69691,0.55343,0.74118,0.01076,0.00082,0.06918,0.05776
65359,0.3277,0.42809,0.2784,0.56933,0.91672,0.96273,0.86793,0.99128,0.10727,0.00043,0.92846,0.58869
64815,0.27841,0.26095,0.17937,0.31482,0.68743,0.83263,0.63063,0.92348,0.01359,0.00122,0.73538,0.1811
238801,0.37453,0.35512,0.37491,0.38366,0.387,0.39047,0.3906,0.39371,0.32303,0.06418,0.34805,0.27666
167179,0.50263,0.47101,0.47432,0.52673,0.8334,0.84556,0.80744,0.8533,0.3262,0.00084,0.06929,0.08387
380770,0.72171,0.66914,0.70336,0.72078,0.72556,0.72647,0.72558,0.72674,0.70008,0.28125,0.10564,0.12985
329198,0.47096,0.41272,0.43458,0.4473,0.45177,0.45254,0.44842,0.45318,0.35897,0.04362,0.09965,0.11636
41365,0.62459,0.59683,0.60498,0.618,0.79523,0.86715,0.73996,0.91181,0.20905,0.00079,0.50762,0.3173
112092,0.36957,0.40746,0.32126,0.443,0.79197,0.87344,0.72656,0.91719,0.01844,0.00037,0.13552,0.09557
138771,0.45587,0.4064,0.41997,0.47294,0.67042,0.71621,0.64831,0.74275,0.364,0.09854,0.1481,0.16365
121167,0.63212,0.52819,0.58507,0.61316,0.64313,0.65394,0.62563,0.6559,0.40403,0.01271,0.08149,0.09733
394292,0.79541,0.75496,0.77891,0.79155,0.79438,0.79428,0.79399,0.79371,0.78626,0.3676,0.15123,0.18098
364001,0.34709,0.31555,0.31462,0.30219,0.31029,0.31973,0.3007,0.3258,0.21865,0.12918,0.13625,0.15019
267151,0.04961,0.02951,0.01588,0.01287,0.01063,0.00857,0.0068,0.0058,0.00371,0.00053,0.00047,0.0
364031,0.72667,0.68472,0.71236,0.72476,0.72825,0.72846,0.72681,0.72853,0.66776,0.17024,0.09414,0.11617
17872,0.47466,0.41704,0.42182,0.59626,0.61203,0.6212,0.59681,0.62701,0.3291,0.02263,0.34858,0.22804
322328,0.29448,0.26074,0.2545,0.25422,0.25415,0.25307,0.24851,0.25103,0.1899,0.01916,0.05836,0.06927
329635,0.53627,0.50169,0.51115,0.51889,0.52046,0.52006,0.51925,0.51929,0.49965,0.2184,0.11361,0.13515
252278,0.05259,0.03143,0.01724,0.01406,0.01165,0.00941,0.00748,0.00638,0.00405,0.00057,0.00052,0.0
266056,0.0674,0.0402,0.02295,0.01847,0.01564,0.01288,0.00992,0.00886,0.00376,0.00048,0.00072,0.0
87931,0.26104,0.31869,0.23279,0.44678,0.95259,0.97401,0.92531,0.99158,0.30462,0.00063,0.84153,0.40212
154610,0.20528,0.2694,0.68588,0.95208,0.97752,0.99426,0.94569,1.0087,0.37227,0.00362,0.51431,0.22833
391626,0.3307,0.24625,0.2546,0.2599,0.26486,0.26592,0.25392,0.26519,0.11685,0.00207,0.10325,0.1155
133845,0.3809,0.36797,0.44638,0.47412,0.5152,0.556,0.57451,0.62727,0.27044,0.00083,0.13835,0.17885
326217,0.54656,0.5079,0.522,0.52316,0.52937,0.53228,0.51828,0.5337,0.3072,0.0048,0.07841,0.09505
159539,0.79619,0.75649,0.78437,0.81569,0.90075,0.92628,0.87209,0.94053,0.72717,0.2267,0.11281,0.13402
235880,0.18987,0.16417,0.16238,0.1629,0.1634,0.16294,0.16173,0.16259,0.14615,0.06998,0.19751,0.18128
82081,0.39046,0.37544,0.36384,0.48532,0.83974,0.91659,0.78924,0.96857,0.03545,0.00061,0.87799,0.71352
129555,0.6599,0.65667,0.63797,0.70437,0.94804,0.98846,0.88346,1.01101,0.48872,0.03166,0.06633,0.08133
178963,0.40221,0.3649,0.37398,0.36169,0.3774,0.39535,0.36948,0.40756,0.11151,0.00128,0.25542,0.25321
327795,0.5615,0.47037,0.52254,0.55494,0.56425,0.56693,0.56923,0.56991,0.56474,0.28413,0.1415,0.16295
189483,0.8386,0.81659,0.89945,0.85318,0.87213,0.90244,0.84131,0.92191,0.63623,0.07808,0.07089,0.08959
42687,0.42659,0.36656,0.35616,0.45207,0.56421,0.58247,0.54155,0.59356,0.23039,0.00751,0.37213,0.22159
124549,0.29212,0.29595,0.26111,0.36361,0.85159,0.91238,0.88775,0.92181,0.55127,0.15101,0.24272,0.1779
60030,0.17815,0.28204,0.16411,0.43446,0.97965,0.98954,0.95933,0.99827,0.4857,0.0017,0.54568,0.23264
33932,0.5106,0.48132,0.47953,0.48798,0.7803,0.87887,0.73785,0.92217,0.12107,0.00037,0.45819,0.27205
394293,0.77252,0.7289,0.75606,0.77026,0.77354,0.7734,0.77298,0.77282,0.75602,0.31469,0.13264,0.16071
18778,0.18698,0.21877,0.15343,0.24699,0.93728,1.02746,0.90242,1.06284,0.06883,0.00036,0.32556,0.11042
207655,0.36008,0.32913,0.33936,0.3468,0.34943,0.35202,0.35133,0.35535,0.2701,0.03416,0.32825,0.27861
329888,0.46872,0.39041,0.42842,0.44807,0.4577,0.46111,0.45389,0.46427,0.31339,0.01387,0.09684,0.11367
277462,0.13165,0.08141,0.05324,0.04444,0.03863,0.03248,0.02509,0.02288,0.00867,0.00099,0.00187,0.0
92945,0.25426,0.23146,0.16334,0.29848,0.84814,0.90656,0.81553,0.95791,0.07566,0.0013,0.42428,0.1647
51402,0.54082,0.60141,0.70952,0.82199,0.95668,0.98143,0.91578,0.99826,0.23154,0.00044,0.94606,0.88605
199154,0.87631,0.83575,0.86311,0.8828,0.94678,0.98277,0.90615,1.00793,0.68589,0.23597,0.11016,0.13404
131333,0.56387,0.52026,0.59489,0.61506,0.65859,0.70899,0.69814,0.80116,0.36544,0.03477,0.09681,0.1209
317791,0.08257,0.05675,0.04269,0.03978,0.03782,0.03588,0.03375,0.03319,0.02521,0.00504,0.01746,0.01692
156803,0.60096,0.6043,0.58096,0.71125,0.9789,0.99824,0.93664,1.01099,0.51434,0.08971,0.129,0.14888
344740,0.61999,0.57276,0.59894,0.60837,0.61293,0.61376,0.60562,0.61346,0.45134,0.02385,0.05919,0.07468
378962,0.78548,0.74266,0.77412,0.78491,0.79079,0.79299,0.78574,0.79482,0.65243,0.15633,0.08695,0.1089
210597,0.6262,0.59378,0.6126,0.61969,0.62547,0.63057,0.62417,0.63498,0.43513,0.03686,0.49027,0.33385
50991,0.31884,0.45373,0.27535,0.52936,0.91491,0.96567,0.86098,0.99433,0.08837,0.00035,0.70184,0.29722
379608,0.86592,0.82404,0.85382,0.86367,0.86645,0.86574,0.85936,0.8632,0.75717,0.19791,0.0959,0.11832
207619,0.2833,0.21029,0.20242,0.19883,0.20124,0.20197,0.18907,0.20071,0.05684,0.00097,0.16711,0.13039
371112,0.63991,0.58659,0.62066,0.63865,0.64412,0.64575,0.64536,0.64775,0.59579,0.19768,0.11412,0.13842
152593,1.03127,1.00788,1.0773,1.06479,1.07863,1.08623,1.03906,1.08465,0.58624,0.0323,0.67697,0.53717
305047,0.80738,0.75687,0.78533,0.78311,0.78961,0.79106,0.76789,0.78818,0.47431,0.01535,0.08941,0.10664
231266,0.26278,0.18298,0.17577,0.17652,0.17708,0.17538,0.16651,0.17208,0.07255,0.00126,0.14323,0.11464
191592,0.58498,0.49123,0.53721,0.59606,0.68807,0.69941,0.67206,0.70554,0.44645,0.04525,0.08913,0.10544
374628,0.23887,0.20766,0.20208,0.20288,0.20236,0.20096,0.19809,0.19895,0.15966,0.02244,0.0627,0.07089
218008,0.09032,0.05828,0.0409,0.03595,0.03415,0.03287,0.02894,0.03028,0.00704,0.00039,0.0262,0.02586
350612,0.90391,0.85642,0.88614,0.89682,0.89784,0.89524,0.89089,0.89016,0.85294,0.34214,0.14876,0.17814
164158,0.5495,0.47221,0.5112,0.58143,0.7395,0.74349,0.73315,0.74676,0.51634,0.03194,0.09248,0.10888
166080,0.78608,0.6891,0.72996,0.67795,0.71377,0.75645,0.67947,0.77934,0.31965,0.00332,0.09011,0.10764
47812,0.45243,0.69702,0.40589,0.81274,0.96246,1.04369,0.8827,1.09265,0.11267,0.00061,0.9253,0.47106
300684,0.6277,0.5628,0.60049,0.6216,0.62729,0.62827,0.62837,0.62907,0.59979,0.19493,0.10302,0.12467
148571,0.509,0.51814,0.48215,0.60861,0.91878,0.94439,0.87922,0.96161,0.51167,0.20802,0.13022,0.15098
134857,0.67967,0.54573,0.61212,0.6067,0.63557,0.66148,0.61682,0.67556,0.36491,0.01088,0.09243,0.10828
1517,0.57025,0.79038,0.58191,0.85425,0.92434,1.01321,0.84407,1.06856,0.1991,0.00329,0.56695,0.33798
50085,0.76679,0.82552,0.94674,0.89578,0.93268,0.97239,0.88743,0.99537,0.14645,0.00042,0.93883,0.85337
207500,0.43307,0.40719,0.42631,0.43318,0.44048,0.44728,0.44268,0.45614,0.29806,0.01308,0.45332,0.42948
360935,0.80691,0.75612,0.78953,0.79892,0.8039,0.80463,0.7936,0.80296,0.63525,0.10461,0.08855,0.11017
278998,0.04985,0.02971,0.01613,0.01313,0.01086,0.00875,0.00697,0.00593,0.00402,0.0007,0.00048,0.0
314830,0.7768,0.73512,0.75994,0.76155,0.76894,0.77163,0.75369,0.77167,0.51157,0.04362,0.0874,0.10883
251733,0.03999,0.02349,0.01251,0.01012,0.00835,0.00672,0.00533,0.00454,0.00293,0.00045,0.00037,0.0
83459,0.23753,0.19267,0.14208,0.2502,0.65813,0.78011,0.7778,0.84068,0.31533,0.00201,0.57793,0.26953
363296,0.80999,0.75259,0.78889,0.80454,0.80662,0.80442,0.80179,0.80002,0.78457,0.26177,0.09434,0.11684
221522,0.08496,0.06563,0.05914,0.05824,0.05724,0.05659,0.05521,0.05506,0.04919,0.02014,0.04865,0.04511
219762,0.80264,0.75128,0.79399,0.8129,0.82167,0.82711,0.82458,0.83279,0.68439,0.17538,0.67438,0.56052
172482,0.86311,0.82349,0.84496,0.87101,0.99503,0.99799,0.95238,0.99083,0.78376,0.22309,0.1112,0.13301
132963,0.45559,0.4925,0.59969,0.65102,0.6887,0.73217,0.75904,0.78424,0.64493,0.21158,0.17325,0.22403
3077,0.31656,0.37012,0.28167,0.44545,1.06384,1.08324,1.02829,1.09618,0.3643,0.00052,0.51847,0.24028
155525,0.88287,0.84762,0.88461,0.90596,1.05159,1.0662,1.01087,1.07277,0.67787,0.10455,0.75135,0.61031
229169,0.621,0.59253,0.62995,0.64377,0.65333,0.6608,0.65661,0.67071,0.48008,0.04318,0.59723,0.51023
210306,0.58999,0.55165,0.58103,0.5819,0.59601,0.60741,0.58616,0.6188,0.25295,0.0007,0.54987,0.46657
181799,0.75173,0.71146,0.73417,0.75469,0.88999,0.94622,0.88237,0.9532,0.61323,0.08325,0.07422,0.09354
57835,0.32352,0.28681,0.28377,0.28338,0.28343,0.28171,0.26962,0.26623,0.16381,0.00456,0.21737,0.19222
38057,0.32525,0.40114,0.23489,0.49967,0.64235,0.68374,0.5974,0.70705,0.05825,0.00064,0.39901,0.18249
349879,0.65244,0.61209,0.63445,0.64385,0.64741,0.64782,0.64224,0.64714,0.54102,0.09933,0.06451,0.08216
105303,0.39765,0.52886,0.34618,0.68501,1.02654,1.03199,1.01175,1.03738,0.67988,0.11021,0.18507,0.14769
21702,0.54976,0.44256,0.46956,0.46629,0.57143,0.60013,0.54085,0.61545,0.09721,0.00109,0.443,0.33731
261447,0.12379,0.0745,0.0482,0.0414,0.03544,0.02926,0.02327,0.02039,0.01051,0.00116,0.00168,0.0
372342,0.84134,0.79882,0.8244,0.83406,0.83667,0.83574,0.82959,0.83302,0.72712,0.19423,0.0996,0.12338
277110,0.06302,0.03766,0.0212,0.01728,0.01446,0.01177,0.00923,0.00804,0.00412,0.00051,0.00065,0.0
285522,0.05068,0.03019,0.01622,0.01282,0.01073,0.00876,0.00674,0.00597,0.00253,0.0003,0.00048,0.0
188946,0.49259,0.5752,0.46329,0.73442,1.08344,1.09065,1.06034,1.09593,0.596,0.01745,0.32669,0.29278
12302,0.53567,0.48062,0.50054,0.53083,0.71019,0.72861,0.68743,0.73904,0.43687,0.13284,0.3804,0.24898
135129,0.35533,0.3641,0.32219,0.42962,0.90703,1.00045,0.97976,0.99412,0.66831,0.02796,0.16225,0.15161
237728,0.58929,0.54281,0.56294,0.52402,0.5543,0.58584,0.52602,0.60686,0.06653,0.0003,0.4986,0.36421
391543,0.69889,0.65014,0.6815,0.6947,0.70103,0.70359,0.69789,0.70602,0.57159,0.11047,0.10805,0.13078
101862,0.47576,0.52996,0.47422,0.69243,0.8095,0.88595,0.74764,0.93294,0.22793,0.00725,0.11476,0.12189
389721,0.82861,0.78542,0.81207,0.82011,0.82304,0.82246,0.81409,0.81962,0.71135,0.20387,0.07837,0.09884
233950,0.67172,0.64065,0.67784,0.69259,0.70044,0.70599,0.70666,0.71391,0.60725,0.16547,0.68744,0.58228
44141,0.40571,0.29393,0.31537,0.35816,0.5331,0.54187,0.51437,0.54781,0.21278,0.00333,0.42702,0.29294
241501,0.12596,0.09969,0.09475,0.09447,0.09559,0.09686,0.09517,0.09892,0.05267,0.0007,0.10569,0.101
105874,0.85428,0.8067,0.83435,0.86622,0.92731,0.92443,0.90252,0.91607,0.84095,0.33568,0.14555,0.1734
347177,0.45241,0.39474,0.41832,0.42824,0.43569,0.43857,0.42936,0.44076,0.27865,0.00732,0.08445,0.10162
287079,0.08347,0.05027,0.02923,0.02432,0.02035,0.01654,0.01319,0.01131,0.00707,0.00098,0.00092,0.0
116029,0.67561,0.69518,0.6824,0.80907,1.03029,1.03252,1.01875,1.03383,0.73703,0.02362,0.07822,0.09927
158494,0.6912,0.62953,0.66303,0.69557,0.82089,0.82198,0.78972,0.81681,0.46078,0.01076,0.06271,0.07805
243520,0.11964,0.09618,0.08974,0.0894,0.08853,0.08789,0.08667,0.08702,0.07479,0.0216,0.08725,0.09477
67498,0.35996,0.59041,0.32194,0.68615,0.80346,0.90756,0.73855,0.96767,0.01149,0.00045,0.69526,0.3028
66825,0.45562,0.44794,0.44725,0.50609,0.78388,0.89296,0.72575,0.95826,0.01298,0.00075,0.8388,0.38517
60163,0.34877,0.42157,0.69715,0.79182,0.93682,0.97322,0.89246,0.99547,0.17521,0.00029,0.95078,0.87114
186909,0.84997,0.90303,1.06385,1.073,1.08553,1.09159,1.06577,1.09629,0.66228,0.07265,0.45514,0.43635
231544,0.46231,0.43444,0.45787,0.46722,0.47461,0.48104,0.47936,0.48973,0.36946,0.05165,0.52744,0.49711
237965,0.31935,0.24763,0.2499,0.25482,0.25738,0.25779,0.2509,0.25738,0.13888,0.0025,0.21664,0.16796
297242,0.0415,0.02446,0.01305,0.01057,0.00872,0.00702,0.00557,0.00474,0.00313,0.00048,0.00039,0.0
239049,0.23157,0.1502,0.13285,0.13087,0.12716,0.12162,0.11352,0.11388,0.05407,0.00184,0.08721,0.07337
387164,0.39986,0.31846,0.33174,0.34234,0.34636,0.34742,0.34024,0.34763,0.2088,0.00736,0.16246,0.14245
219092,0.5858,0.53486,0.55966,0.54941,0.56748,0.58494,0.55165,0.59827,0.18031,0.00043,0.52001,0.43142
176968,0.55448,0.5451,0.53087,0.59681,0.78292,0.84673,0.73383,0.88852,0.37021,0.04792,0.53119,0.32849
49359,0.41584,0.4607,0.7414,0.8262,0.95935,1.0314,0.87839,1.07774,0.17389,0.01785,0.89742,0.51025
123158,0.62505,0.71224,0.68682,0.71335,0.75049,0.7881,0.7147,0.81054,0.35151,0.02226,0.11449,0.13551
152997,0.74047,0.69669,0.72502,0.75461,0.9255,0.93621,0.89396,0.94067,0.61664,0.12017,0.12355,0.14776
5090,0.26223,0.26644,0.18419,0.29003,0.66256,0.73809,0.60513,0.77851,0.01316,0.00059,0.66951,0.27604
334877,0.3783,0.34187,0.34816,0.35343,0.35444,0.35391,0.35333,0.35294,0.3448,0.19181,0.10617,0.12396
200069,0.14211,0.09361,0.07244,0.06647,0.06429,0.06185,0.05574,0.05823,0.01652,0.00067,0.05141,0.04774
319960,0.82656,0.78093,0.80908,0.82165,0.82399,0.82282,0.82021,0.82008,0.77899,0.26669,0.13086,0.15585
232701,0.64266,0.61819,0.65522,0.67068,0.6766,0.68184,0.68157,0.68621,0.5796,0.17644,0.51743,0.35514
88601,0.35227,0.53295,0.2997,0.68444,0.8739,0.94218,0.81648,0.98353,0.04588,0.0005,0.90561,0.53831
173404,0.61941,0.60544,0.59525,0.70846,0.93845,0.94071,0.92704,0.94164,0.67036,0.05441,0.09411,0.1154
281222,0.11781,0.0723,0.04516,0.03773,0.03226,0.02672,0.02091,0.01859,0.00835,0.00095,0.00152,0.0
274928,0.04282,0.02523,0.01367,0.01099,0.00915,0.00743,0.0058,0.00505,0.00257,0.00032,0.00041,0.0
324739,0.64909,0.60645,0.62994,0.63861,0.64384,0.64527,0.63724,0.64569,0.49299,0.04206,0.0765,0.09593
297921,0.0486,0.0288,0.0155,0.01257,0.01039,0.00837,0.00663,0.00567,0.00356,0.00052,0.00046,0.0
323514,0.74722,0.70779,0.73053,0.73615,0.74109,0.7422,0.73081,0.74152,0.55456,0.06374,0.07364,0.09318
56355,0.31684,0.43215,0.27844,0.57799,0.98024,0.98805,0.97048,0.99642,0.61527,0.0135,0.6094,0.27757
312726,0.64828,0.59333,0.62608,0.64377,0.64856,0.64935,0.64919,0.64994,0.61835,0.21305,0.10563,0.12875
95603,0.20878,0.27012,0.17478,0.35458,0.93591,0.992,0.9536,1.00085,0.42228,0.00071,0.55227,0.26766
323762,0.13548,0.09911,0.08353,0.07875,0.07755,0.07592,0.0704,0.07302,0.02782,0.00049,0.03299,0.03262
293952,0.06677,0.04028,0.02289,0.01888,0.01574,0.01277,0.01016,0.0087,0.0054,0.00076,0.00071,0.0
277547,0.04281,0.02551,0.01379,0.0112,0.00926,0.00746,0.00592,0.00505,0.00327,0.00051,0.00041,0.0
378858,0.54862,0.46405,0.51125,0.53572,0.54355,0.54513,0.54162,0.5463,0.4385,0.03999,0.07474,0.08946
1546,0.59766,0.58774,0.56805,0.59864,0.97755,1.05887,0.89916,1.1039,0.12905,0.00033,0.7187,0.35948
359580,0.76151,0.72389,0.75976,0.76953,0.78053,0.78841,0.77536,0.79621,0.51169,0.04181,0.60188,0.45953
73850,0.27634,0.26006,0.19345,0.30086,0.7189,0.85125,0.66135,0.93438,0.01189,0.00098,0.79958,0.32808
378879,0.50638,0.39203,0.45193,0.48246,0.49751,0.50272,0.49195,0.50799,0.28739,0.00393,0.09436,0.10717
298088,0.05892,0.03537,0.01966,0.01582,0.01326,0.01083,0.00841,0.0074,0.00344,0.00038,0.0006,0.0
21658,0.44728,0.43306,0.55249,0.6408,0.74814,0.89626,0.90118,0.9416,0.47682,0.02006,0.74135,0.55541
280330,0.04956,0.02949,0.01589,0.01289,0.01065,0.00858,0.00682,0.00581,0.00379,0.00061,0.00047,0.0
374608,0.80886,0.75464,0.78983,0.7999,0.80182,0.79943,0.7908,0.79396,0.67718,0.08007,0.05934,0.07571
274727,0.06422,0.03871,0.02196,0.0176,0.01489,0.01226,0.00942,0.00843,0.00342,0.00041,0.00068,0.0
366025,0.84108,0.79603,0.82341,0.83223,0.83477,0.83361,0.82615,0.83012,0.73363,0.184,0.08501,0.10667
339660,0.80157,0.74682,0.78107,0.78734,0.79218,0.79183,0.77675,0.78816,0.57412,0.04884,0.08467,0.105
323473,0.41732,0.36902,0.38347,0.38293,0.39133,0.39591,0.37905,0.39868,0.16397,0.00067,0.07294,0.08704
101642,0.34875,0.39818,0.28895,0.55486,0.76668,0.7761,0.75983,0.78627,0.5024,0.16602,0.45393,0.30972
40015,0.96674,0.96971,1.0067,0.84264,0.92605,1.03467,0.84306,1.08854,0.11691,0.00034,0.80485,0.47075
283804,0.06258,0.03742,0.02044,0.01655,0.01375,0.01113,0.00876,0.00756,0.00413,0.00046,0.00061,0.0
171136,0.84789,0.79473,0.82666,0.81952,0.86269,0.89385,0.82382,0.91178,0.55954,0.04204,0.06605,0.08359
230707,0.34264,0.31264,0.31311,0.3179,0.31753,0.31805,0.31748,0.31707,0.28458,0.11156,0.28767,0.24491
91016,0.29704,0.33928,0.25859,0.39117,0.91909,0.96692,0.867,0.99446,0.10615,0.00036,0.88393,0.4279
393824,0.80385,0.75395,0.7886,0.79727,0.80579,0.81005,0.79767,0.81266,0.68428,0.25353,0.13005,0.15811
76788,0.40011,0.55118,0.33933,0.64312,0.87095,0.94587,0.80785,0.98686,0.03403,0.00036,0.81805,0.34326
44632,0.51673,0.49849,0.48748,0.67551,0.70975,0.74323,0.67274,0.7654,0.22633,0.00094,0.5176,0.38884
235323,0.67874,0.65026,0.67377,0.6359,0.66308,0.69302,0.63164,0.70981,0.13885,0.00031,0.51482,0.32632
258758,0.04161,0.02451,0.01308,0.01055,0.00872,0.00703,0.00555,0.00476,0.00283,0.00041,0.00039,0.0
17374,0.46164,0.39451,0.40633,0.46412,0.59813,0.61927,0.57701,0.6349,0.2739,0.00899,0.51605,0.38329
186209,0.50372,0.40069,0.45304,0.52038,0.67883,0.68429,0.68401,0.69102,0.59824,0.21188,0.1488,0.16767
221062,0.09183,0.06645,0.05171,0.04842,0.04601,0.04393,0.041,0.04027,0.03065,0.00722,0.02875,0.02311
231699,0.09375,0.06693,0.05269,0.04905,0.04729,0.04545,0.04254,0.04248,0.03037,0.00521,0.04306,0.03262
168978,0.70698,0.65493,0.68408,0.71822,0.80024,0.82473,0.77043,0.83773,0.49222,0.06302,0.10819,0.12868
180546,0.4393,0.34686,0.39231,0.45177,0.64955,0.66341,0.64789,0.67588,0.47497,0.2203,0.17161,0.18621
266746,0.05392,0.03218,0.01736,0.01402,0.01161,0.00938,0.00739,0.00636,0.0036,0.00041,0.00052,0.0
206866,0.32215,0.23028,0.22681,0.19453,0.21274,0.23258,0.18898,0.24094,0.01006,0.00096,0.2115,0.15956
176700,0.87686,0.7987,0.85249,0.84737,0.87143,0.88766,0.84275,0.90007,0.35026,0.00385,0.13411,0.17146
180460,0.98017,0.90959,0.92406,0.77587,0.85402,0.94706,0.77435,1.00139,0.09152,0.00064,0.40254,0.31888
196686,0.52741,0.59557,0.50478,0.72194,0.92496,0.97757,0.85626,1.01284,0.35385,0.12757,0.15731,0.15148
302272,0.32972,0.2947,0.29755,0.3012,0.30187,0.30109,0.29823,0.29976,0.2474,0.03829,0.07112,0.08468
259783,0.05709,0.03404,0.01842,0.01495,0.01236,0.00997,0.00791,0.00675,0.00429,0.00061,0.00055,0.0
339602,0.62174,0.52186,0.58403,0.6168,0.62579,0.62685,0.62613,0.62778,0.56817,0.10637,0.08097,0.0969
153233,0.74354,0.70546,0.71846,0.67668,0.85615,0.95987,0.79001,1.01467,0.23951,0.01882,0.15507,0.17377
329952,0.81449,0.77039,0.79569,0.7998,0.80209,0.8004,0.78781,0.79544,0.6164,0.04438,0.05256,0.06747
126740,0.77183,0.6696,0.72074,0.72157,0.73123,0.7374,0.71738,0.73576,0.64906,0.16401,0.08581,0.10509
259700,0.06977,0.04166,0.02404,0.02001,0.0167,0.01356,0.01084,0.00925,0.00626,0.00111,0.00075,0.0
84312,0.31767,0.41508,0.28373,0.57693,0.97941,0.98822,0.96468,0.99692,0.54311,0.00496,0.94516,0.77189
283422,0.04798,0.02855,0.01536,0.01244,0.01028,0.00829,0.00657,0.0056,0.00361,0.00056,0.00046,0.0
204207,0.37928,0.31958,0.32208,0.27218,0.30156,0.33548,0.27713,0.35466,0.00771,0.00044,0.31827,0.22327
