Clear_B01,Clear_B02,Clear_B03,Clear_B04,Clear_B05,Clear_B06,Clear_B07,Clear_B08,Clear_B09,Clear_B10,Clear_B11,Clear_B12,Clear_B13
0.10835,0.68857,0.68456,0.83668,0.93043,0.97733,0.98768,0.9677,0.99628,0.58171,0.00922,0.94456,0.92056
0.10047,0.438,0.42196,0.45051,0.43107,0.45027,0.47107,0.43103,0.48146,0.06191,0.00044,0.42086,0.38092
0.09645,0.15022,0.13345,0.19867,0.1083,0.27112,0.86604,0.86553,0.99046,0.10723,0.00041,0.66226,0.50157
0.14936,0.22698,0.19145,0.2569,0.16792,0.33811,0.93643,0.81697,0.97918,0.04948,0.00051,0.89979,0.70389
0.14559,0.19726,0.17683,0.30332,0.16364,0.41652,0.9645,0.91737,0.98623,0.30051,0.00061,0.69998,0.61803
0.10982,0.2129,0.1797,0.18905,0.22277,0.23513,0.24402,0.22744,0.23965,0.0581,0.00046,0.18307,0.15911
0.11662,0.21478,0.20037,0.33953,0.20887,0.55207,0.97698,0.9394,0.99221,0.39876,0.00099,0.93098,0.62816
0.09214,0.16308,0.16529,0.265,0.13309,0.3438,0.99201,0.95574,1.00059,0.44008,0.00112,0.65053,0.47393
0.09768,0.14598,0.13041,0.2088,0.10643,0.28985,0.89418,0.88412,0.99492,0.13952,0.00037,0.66526,0.49051
0.10095,0.26016,0.23917,0.29446,0.21968,0.41418,0.95908,0.85096,0.99093,0.08174,0.0003,0.928,0.64148
0.19365,0.27841,0.21139,0.27742,0.24288,0.42936,0.9352,0.91747,0.96642,0.44244,0.00259,0.8972,0.66875
0.10581,0.23106,0.22056,0.3005,0.23422,0.39553,0.99498,0.97404,1.00062,0.59632,0.01105,0.95108,0.82036
0.08828,0.23406,0.23538,0.38509,0.2169,0.49863,0.9696,0.87362,0.99529,0.11787,0.00032,0.93896,0.77756
0.08758,0.16812,0.16881,0.30784,0.17852,0.44676,0.99882,0.98866,1.0018,0.75028,0.07728,0.61509,0.47531
0.09271,0.25807,0.26703,0.67904,0.48938,0.98599,0.99199,0.9777,0.99811,0.66727,0.029,0.94952,0.9307
0.06988,0.16926,0.15921,0.23929,0.15551,0.34777,0.99038,0.97277,0.99754,0.62861,0.0196,0.96009,0.81069
0.09836,0.18572,0.17752,0.28552,0.16922,0.38479,0.99647,0.99668,0.99981,0.91116,0.39316,0.68413,0.49135
0.22756,0.37726,0.29406,0.42169,0.29522,0.57138,0.87856,0.74215,0.94633,0.02624,0.00136,0.8331,0.63648
0.05706,0.23583,0.24178,0.44803,0.22301,0.60599,0.98955,0.95591,0.99892,0.48334,0.00228,0.89547,0.64205
0.07218,0.25139,0.2531,0.38216,0.22566,0.50865,0.96672,0.87689,0.99286,0.13426,0.00029,0.9441,0.84324
0.12156,0.32768,0.29114,0.29881,0.25139,0.27399,0.30034,0.24809,0.30868,0.00724,0.00035,0.25342,0.1801
0.1471,0.25521,0.26662,0.4889,0.22646,0.60458,0.92279,0.7803,0.9737,0.02483,0.00061,0.87661,0.56417
0.10693,0.43543,0.5654,0.95477,0.96264,0.97916,0.98918,0.96084,0.99792,0.50283,0.00266,0.9451,0.9154
0.12455,0.17845,0.15648,0.26358,0.12899,0.36471,0.94991,0.8381,0.986,0.07165,0.00045,0.8356,0.59829
0.12229,0.35108,0.3416,0.54053,0.36527,0.82669,0.98065,0.95149,0.99327,0.46903,0.00187,0.93833,0.90446
0.08077,0.53104,0.50857,0.56483,0.59305,0.60057,0.60627,0.60925,0.61815,0.5082,0.10984,0.52807,0.53732
0.13031,0.85873,0.82296,0.87593,0.75431,0.83561,0.92452,0.77203,0.97597,0.01889,0.00049,0.89062,0.67697
0.09736,0.25254,0.2791,0.50256,0.26118,0.71346,0.98463,0.93552,0.99819,0.32756,0.00042,0.94636,0.89871
0.09834,0.30296,0.33166,0.57006,0.63945,0.97165,0.99126,0.97631,0.99772,0.65494,0.02434,0.94743,0.92769
0.19659,0.2163,0.1726,0.28305,0.15848,0.40015,0.82496,0.79148,0.91513,0.09374,0.00119,0.57189,0.42121
0.09733,0.19817,0.20762,0.3498,0.19519,0.52143,0.98702,0.94046,0.99895,0.34914,0.00054,0.94872,0.79387
0.10958,0.24026,0.22303,0.32361,0.18798,0.42533,0.94437,0.81122,0.98553,0.0386,0.00031,0.91353,0.69871
0.09436,0.29352,0.27555,0.36205,0.24591,0.45696,0.96547,0.85802,0.99459,0.08395,0.00041,0.93464,0.81695
0.09415,0.24049,0.23048,0.35878,0.22176,0.51304,0.99794,0.9758,1.00249,0.59406,0.0107,0.95576,0.93587
0.07711,0.19211,0.17547,0.24323,0.16892,0.345,0.99323,0.98105,0.99868,0.70129,0.0456,0.86232,0.73539
0.08613,0.32934,0.3488,0.53433,0.34313,0.68793,0.95534,0.82962,0.99096,0.05019,0.00032,0.92668,0.77295
0.09404,0.22235,0.21064,0.3202,0.18142,0.41283,0.97801,0.89549,0.99857,0.1636,0.00034,0.94474,0.75821
0.10515,0.2713,0.29005,0.36481,0.43933,0.52741,0.62803,0.58769,0.78089,0.03207,0.00032,0.91719,0.75756
0.09202,0.20037,0.18805,0.29182,0.17552,0.42211,0.99535,0.97122,1.00107,0.56466,0.00667,0.95425,0.93195
0.22305,0.27101,0.20085,0.28742,0.17537,0.37766,0.86566,0.70565,0.94063,0.01712,0.00107,0.81898,0.5172
0.12538,0.45142,0.44856,0.55307,0.44883,0.645,0.95186,0.82976,0.98869,0.05396,0.00041,0.91828,0.75647
0.11557,0.91519,0.84217,0.92298,0.94895,0.96896,0.97928,0.96295,0.99123,0.59625,0.01252,0.8638,0.042
0.23422,0.24208,0.16716,0.23147,0.13542,0.28478,0.83864,0.65753,0.92518,0.01566,0.00134,0.55007,0.22892
0.11227,0.25079,0.24891,0.41043,0.2407,0.5759,0.98702,0.96046,0.99651,0.50963,0.00305,0.85391,0.66648
0.09257,0.3995,0.38037,0.50333,0.34269,0.65812,0.96986,0.87046,0.99588,0.10702,0.00036,0.94018,0.83195
0.22825,0.27706,0.19818,0.26907,0.17275,0.3415,0.83682,0.64969,0.92464,0.01283,0.0011,0.78507,0.48268
0.13032,0.08967,0.1176,0.25429,0.40471,0.51849,0.65045,0.63259,0.88494,0.02632,0.0004,0.90487,0.72166
0.10359,0.3468,0.33035,0.4626,0.331,0.66075,0.98717,0.95008,0.9978,0.41923,0.00096,0.94614,0.91185
0.09763,0.21903,0.20908,0.35171,0.19112,0.49468,0.99005,0.94727,1.0001,0.38373,0.00072,0.94948,0.91148
0.11966,0.96212,0.89213,0.94702,0.94673,0.96924,0.98427,0.94392,0.99654,0.38522,0.00084,0.94098,0.12279
0.11434,0.2512,0.26808,0.48228,0.23946,0.66856,0.95498,0.8557,0.98751,0.09358,0.00038,0.92142,0.8152
0.05878,0.31157,0.30057,0.33219,0.33078,0.33315,0.33839,0.32128,0.35841,0.1101,0.00027,0.29985,0.36528
0.08791,0.2892,0.29197,0.35732,0.42025,0.5003,0.56506,0.62001,0.71879,0.50324,0.02177,0.95321,0.93526
0.10222,0.29177,0.26786,0.35823,0.26726,0.49869,0.9793,0.92606,0.99535,0.29734,0.00051,0.94056,0.8907
0.05494,0.33664,0.34327,0.39311,0.46357,0.48921,0.50833,0.51847,0.52225,0.40481,0.05691,0.4843,0.53099
0.07825,0.19317,0.18184,0.28844,0.17636,0.38661,0.97573,0.93796,0.99201,0.41715,0.00103,0.80893,0.68954
0.09305,0.47628,0.49104,0.64046,0.48717,0.76157,0.97225,0.87848,0.99685,0.12436,0.00033,0.94068,0.84458
0.15695,0.14212,0.10319,0.13772,0.08405,0.20047,0.67297,0.69981,0.87407,0.05463,0.00056,0.50071,0.31539
0.09599,0.23726,0.21249,0.21359,0.20213,0.21573,0.23048,0.20653,0.24302,0.01932,0.00031,0.26275,0.23727
0.1005,0.24024,0.21632,0.26091,0.2088,0.35968,0.9963,0.97308,1.00157,0.57774,0.00811,0.95394,0.93014
0.08819,0.38682,0.39827,0.48374,0.65288,0.77457,0.88954,0.94434,1.0001,0.36798,0.00054,0.95247,0.91465
0.08964,0.14644,0.12884,0.19864,0.11052,0.30113,0.98125,0.91166,0.99877,0.22065,0.00032,0.87944,0.68581
0.09143,0.2867,0.27875,0.4423,0.2181,0.57896,0.96968,0.87237,0.99567,0.11184,0.00031,0.35787,0.24369
0.0873,0.22104,0.2377,0.39431,0.21451,0.55174,0.97664,0.90786,0.99576,0.21,0.00036,0.94251,0.81233
0.12634,0.30544,0.28039,0.39829,0.28859,0.54821,0.97929,0.94913,0.99237,0.4526,0.00148,0.93375,0.89855
0.20041,0.23389,0.20401,0.36557,0.15556,0.47353,0.87334,0.68653,0.94841,0.00882,0.00074,0.82721,0.44365
0.12934,0.249,0.22525,0.31624,0.22877,0.44334,0.98117,0.95022,0.99371,0.45219,0.00145,0.93561,0.90052
0.10817,0.25605,0.26498,0.52069,0.31996,0.75363,0.96228,0.86019,0.99198,0.09078,0.00041,0.92906,0.75907
0.10713,0.45603,0.43901,0.54143,0.67015,0.75295,0.84049,0.78281,0.90287,0.08875,0.00041,0.69153,0.57327
0.09805,0.26029,0.32171,0.48775,0.71585,0.82744,0.93107,0.96266,0.99997,0.49993,0.00263,0.95139,0.92421
0.18608,0.24022,0.19135,0.27586,0.1613,0.36685,0.90534,0.75963,0.9635,0.02161,0.0008,0.86445,0.62206
0.10271,0.35728,0.37986,0.6179,0.37309,0.74047,0.96847,0.88377,0.99326,0.14703,0.00036,0.87932,0.66449
0.18931,0.22987,0.18578,0.29182,0.16348,0.40479,0.91744,0.80809,0.96681,0.05536,0.00072,0.87667,0.73123
0.0857,0.25213,0.2547,0.41751,0.24766,0.60882,0.99062,0.94695,1.00079,0.38214,0.00056,0.95229,0.90762
0.08973,0.36634,0.34684,0.40698,0.32467,0.51911,0.9649,0.85432,0.99465,0.08199,0.00029,0.93569,0.81913
0.2236,0.29629,0.22301,0.32399,0.22157,0.44163,0.89528,0.79317,0.95263,0.05616,0.00138,0.85218,0.70696
0.10633,0.9915,0.92348,0.96257,0.95591,0.97633,0.98984,0.94833,0.99999,0.392,0.00079,0.94917,0.91263
0.07271,0.30055,0.30526,0.44834,0.30889,0.72658,0.99041,0.97832,0.99718,0.70634,0.05999,0.96414,0.94867
0.09328,0.18239,0.16659,0.25602,0.14856,0.36556,0.97298,0.89808,0.99449,0.1848,0.00048,0.94298,0.77253
0.10384,0.34035,0.33603,0.49788,0.31841,0.67098,0.99338,0.96474,1.0005,0.51029,0.0031,0.95118,0.92524
0.11735,0.25024,0.23224,0.35522,0.23467,0.50489,0.99051,0.97445,0.99751,0.63582,0.01886,0.94413,0.92271
0.11133,0.95005,0.87826,0.91293,0.81202,0.87658,0.94639,0.81623,0.98634,0.04125,0.00043,0.91493,0.75369
0.21418,0.22082,0.17433,0.2461,0.36198,0.41952,0.47868,0.52937,0.62104,0.36896,0.00586,0.87867,0.82216
0.13398,0.24867,0.22093,0.29878,0.19632,0.41605,0.94909,0.8343,0.98599,0.06118,0.00048,0.91396,0.74334
0.17006,0.21063,0.18485,0.31662,0.18271,0.44788,0.95278,0.9039,0.97963,0.26262,0.00089,0.74691,0.59818
0.11951,0.23682,0.21188,0.31638,0.202,0.43807,0.9854,0.96392,0.99516,0.55948,0.00673,0.94239,0.79163
0.18143,0.16334,0.10554,0.08488,0.07855,0.07601,0.0728,0.06498,0.0675,0.01876,0.00099,0.04777,0.04123
0.10522,0.32729,0.2959,0.304,0.26599,0.28432,0.30453,0.26049,0.31007,0.01364,0.00035,0.25917,0.19873
0.14239,0.25972,0.23646,0.37807,0.19715,0.51247,0.9132,0.74894,0.9705,0.01327,0.00042,0.87854,0.63355
0.11538,0.39451,0.40407,0.69167,0.42146,0.97298,0.98396,0.95787,0.99468,0.50484,0.00285,0.93979,0.91016
0.10038,0.48347,0.50842,0.6219,0.83777,0.90983,0.96325,0.85382,0.99351,0.08132,0.00038,0.93349,0.8105
0.09328,0.12762,0.15004,0.22327,0.32954,0.38059,0.42843,0.46901,0.5587,0.29765,0.00183,0.95457,0.92755
0.15112,0.2485,0.2126,0.28447,0.20338,0.40744,0.95658,0.89418,0.98338,0.20332,0.00068,0.88042,0.67517
0.15846,0.17382,0.13281,0.14565,0.1909,0.23527,0.30537,0.35234,0.45406,0.16894,0.00083,0.927,0.8767
0.09399,0.13444,0.13794,0.25458,0.13203,0.43855,0.94902,0.81525,0.98833,0.03989,0.00026,0.60699,0.401
0.08504,0.20444,0.20342,0.34226,0.19392,0.53149,0.97078,0.87438,0.99615,0.11696,0.00029,0.92954,0.58909
0.13783,0.26477,0.23537,0.37609,0.23786,0.53639,0.97485,0.95278,0.98901,0.51325,0.00329,0.92829,0.89408
0.08518,0.34115,0.34058,0.44789,0.34891,0.62876,0.99583,0.97225,1.00136,0.57248,0.00811,0.95611,0.9352
0.10378,0.69307,0.68269,0.78172,0.81475,0.84602,0.8788,0.88214,0.96261,0.41916,0.00099,0.94432,0.90986
0.1201,0.2501,0.25484,0.41681,0.24423,0.54233,0.95476,0.84916,0.98802,0.07928,0.00054,0.92014,0.75093
0.10379,0.9627,0.89539,0.93508,0.88219,0.92427,0.9667,0.87765,0.9928,0.12804,0.00046,0.8559,0.03851
0.11185,0.21719,0.20698,0.34227,0.19783,0.53418,0.96929,0.88208,0.99418,0.1426,0.00044,0.92545,0.59486
0.08848,0.17126,0.16016,0.25048,0.14242,0.35511,0.99037,0.94788,1.00038,0.38776,0.00063,0.7214,0.50202
0.09125,0.23507,0.25162,0.43808,0.23813,0.58704,0.9933,0.95727,1.00129,0.44322,0.00113,0.88771,0.77875
0.16253,0.25327,0.21601,0.34074,0.18785,0.43739,0.92583,0.80507,0.97289,0.04519,0.00084,0.8908,0.73911
0.08553,0.22881,0.32099,0.62948,0.43947,0.90974,0.96355,0.85258,0.99384,0.0784,0.00029,0.9067,0.61822
0.17448,0.24115,0.19236,0.25419,0.15197,0.31256,0.88656,0.70117,0.95619,0.00801,0.00059,0.7944,0.42083
0.10234,0.22234,0.21464,0.36043,0.17749,0.48669,0.96516,0.8689,0.99275,0.10668,0.00044,0.93106,0.60267
0.10762,0.22256,0.21069,0.37151,0.19414,0.53734,0.99007,0.97806,0.99689,0.68469,0.03705,0.94392,0.87918
0.18071,0.26587,0.20996,0.28974,0.20293,0.38093,0.90399,0.77468,0.96114,0.03263,0.00089,0.87449,0.68957
0.09036,0.23433,0.22735,0.38726,0.21115,0.54669,0.98402,0.92269,0.99909,0.25691,0.00044,0.94793,0.89327
0.11347,0.23288,0.30791,0.57138,0.82717,0.93683,0.97067,0.89939,0.99284,0.18873,0.00043,0.93285,0.85967
0.12482,0.20029,0.18579,0.36137,0.15709,0.44199,0.93553,0.79279,0.98153,0.02737,0.00039,0.90258,0.6839
0.1263,0.264,0.27302,0.4987,0.2742,0.67907,0.97861,0.94159,0.99302,0.39706,0.00086,0.93486,0.89511
0.08029,0.30801,0.3474,0.56376,0.35907,0.77935,0.99497,0.96777,1.00105,0.53325,0.00416,0.9558,0.68957
0.11926,0.26903,0.25332,0.37947,0.23565,0.54106,0.98412,0.95822,0.99474,0.50728,0.00291,0.9378,0.76655
0.09099,0.84835,0.84298,0.91826,0.859,0.90848,0.9628,0.85611,0.99494,0.08197,0.00029,0.93118,0.81528
0.09975,0.16874,0.16336,0.28578,0.15259,0.41407,0.98826,0.94663,0.99903,0.38742,0.00073,0.7135,0.52417
0.09997,0.28975,0.27041,0.34098,0.27037,0.43817,0.99839,0.97881,1.00245,0.62666,0.01605,0.9546,0.93525
0.13516,0.2618,0.23313,0.31608,0.22285,0.4092,0.96393,0.89617,0.98854,0.19605,0.0005,0.92402,0.84598
0.08669,0.27877,0.26182,0.32632,0.23028,0.3939,0.95629,0.83096,0.99144,0.05257,0.00028,0.92845,0.78364
0.09749,0.21585,0.23815,0.48768,0.21235,0.6731,0.99621,0.97817,1.00108,0.63478,0.01879,0.95325,0.86089
0.08383,0.19659,0.23099,0.4704,0.23653,0.72133,0.98909,0.96356,0.99782,0.54183,0.0058,0.95245,0.8731
0.08514,0.14496,0.13203,0.2027,0.11815,0.2901,0.89283,0.97522,0.9976,0.65013,0.02366,0.67671,0.56724
0.10608,0.26044,0.28678,0.43328,0.94063,0.96479,0.98294,0.93718,0.99655,0.34955,0.00059,0.94504,0.90215
0.08529,0.33596,0.37502,0.65726,0.32435,0.83316,0.97362,0.88481,0.99676,0.13729,0.00031,0.89718,0.67554
0.12923,0.33599,0.32941,0.47294,0.3049,0.79582,0.95765,0.87038,0.98746,0.12299,0.00044,0.92067,0.81376
0.08949,0.29121,0.2747,0.36218,0.24706,0.45881,0.96714,0.86362,0.99507,0.09677,0.0003,0.93684,0.82366
0.11643,0.2225,0.20648,0.2973,0.17302,0.37593,0.9622,0.87898,0.98964,0.14361,0.00038,0.65844,0.43788
0.14039,0.40406,0.37847,0.42813,0.44321,0.48369,0.52142,0.48634,0.57027,0.06173,0.00056,0.63807,0.59352
0.09374,0.22504,0.23113,0.30036,0.3674,0.45211,0.54616,0.56931,0.70059,0.17078,0.00036,0.94821,0.88685
0.09195,0.23003,0.2251,0.37334,0.1942,0.50673,0.95647,0.83957,0.99054,0.06453,0.00028,0.92711,0.79792
0.127,0.2913,0.26189,0.3565,0.26315,0.47587,0.971,0.92085,0.99004,0.28841,0.00066,0.92949,0.87613
0.11285,0.27528,0.2927,0.37255,0.48264,0.56011,0.64248,0.63861,0.78593,0.11314,0.00057,0.93297,0.83994
0.11802,0.20151,0.19294,0.34672,0.17199,0.50687,0.94996,0.82992,0.98709,0.05553,0.0004,0.80056,0.50644
0.10411,0.43755,0.45329,0.60411,0.46362,0.69236,0.98279,0.9399,0.99606,0.36505,0.0006,0.45517,0.36988
0.18549,0.17358,0.13089,0.21613,0.09245,0.28666,0.82988,0.7626,0.94785,0.02746,0.0007,0.64228,0.4282
0.22494,0.28626,0.20805,0.29611,0.17618,0.37013,0.84744,0.66397,0.93103,0.01288,0.00124,0.79576,0.49468
0.10991,0.97715,0.90746,0.94027,0.88179,0.92432,0.96805,0.87495,0.99425,0.11944,0.00038,0.93393,0.83179
0.14302,0.15892,0.11372,0.09642,0.08058,0.08466,0.09077,0.07323,0.08772,0.00489,0.0005,0.06146,0.04381
0.08265,0.24942,0.24597,0.35781,0.25118,0.5125,0.99531,0.97277,1.00078,0.58404,0.00866,0.95512,0.93367
0.14852,0.17143,0.13293,0.19414,0.11591,0.28571,0.97163,0.95411,0.98665,0.55186,0.00601,0.7577,0.61094
0.11026,0.25177,0.2365,0.36234,0.19021,0.42139,0.93394,0.77977,0.98178,0.02004,0.00032,0.90321,0.70086
0.09278,0.7345,0.72616,0.85639,0.88174,0.92419,0.96988,0.87261,0.99571,0.11183,0.00034,0.93836,0.84053
0.11541,0.30177,0.26161,0.26717,0.26287,0.28191,0.30566,0.29263,0.32642,0.05474,0.00049,0.21963,0.18675
0.10069,0.25691,0.24898,0.37967,0.21354,0.48197,0.95824,0.84188,0.99162,0.06535,0.00035,0.92748,0.72682
0.10849,0.21119,0.18596,0.2746,0.17941,0.39574,0.98174,0.96672,0.99234,0.61977,0.01629,0.92098,0.77994
0.07986,0.29062,0.27653,0.32509,0.2881,0.42979,0.99219,0.95933,1.00039,0.47837,0.00195,0.95751,0.9296
0.08914,0.10039,0.29448,0.48424,0.46648,0.65619,0.97006,0.87026,0.99629,0.10835,0.00029,0.9395,0.83613
0.1808,0.27737,0.22983,0.32457,0.23653,0.44372,0.95065,0.90479,0.97805,0.27398,0.00103,0.90442,0.78429
0.08785,0.16471,0.1572,0.25436,0.1405,0.38012,0.99597,0.96827,1.00197,0.52698,0.00396,0.92765,0.81697
0.08898,0.21465,0.23708,0.31942,0.47258,0.55576,0.62785,0.63993,0.75709,0.16734,0.00036,0.94634,0.88217
0.10909,0.22385,0.21491,0.35124,0.20297,0.5034,0.96777,0.89231,0.99172,0.17491,0.0004,0.93161,0.68754
0.16917,0.23743,0.19179,0.24646,0.18541,0.35278,0.96147,0.92766,0.98271,0.37304,0.00128,0.91556,0.73754
0.09229,0.24166,0.228,0.28941,0.22682,0.3971,0.94339,0.801,0.986,0.02995,0.00026,0.91512,0.68076
0.121,0.22421,0.19935,0.27749,0.19704,0.38232,0.97835,0.94031,0.99293,0.38842,0.00078,0.87916,0.66951
0.09035,0.21201,0.21976,0.38376,0.19549,0.55475,0.98611,0.95033,0.99705,0.42773,0.00092,0.94739,0.8693
0.09411,0.97817,0.91386,0.96308,0.97914,0.98992,0.99436,0.98234,0.99947,0.70108,0.04575,0.9513,0.49319
0.11646,0.24739,0.22725,0.3159,0.19998,0.41917,0.93915,0.8012,0.98287,0.03238,0.0004,0.9079,0.71681
0.22496,0.2134,0.13172,0.11561,0.09758,0.10151,0.10696,0.08237,0.10052,0.01018,0.00121,0.05659,0.03349
0.09682,0.21035,0.30383,0.52886,0.72241,0.83123,0.93551,0.8587,0.99251,0.09089,0.00039,0.93242,0.82377
0.08562,0.1845,0.17898,0.31268,0.17449,0.54764,0.99081,0.96359,0.99875,0.51808,0.0033,0.85661,0.75297
0.10088,0.24096,0.2567,0.41694,0.25642,0.61075,0.99029,0.95803,0.99906,0.46909,0.00166,0.94768,0.70733
0.09605,0.30449,0.33421,0.571,0.63371,0.96658,0.98969,0.96139,0.99816,0.50377,0.00275,0.94889,0.92174
0.12058,0.19846,0.16668,0.2726,0.69662,0.97273,0.98301,0.95959,0.9939,0.52934,0.00419,0.66704,0.50837
0.23337,0.73253,0.58998,0.73321,0.66075,0.76289,0.86503,0.71441,0.93942,0.02077,0.00139,0.81832,0.58818
0.13561,0.91784,0.8409,0.92065,0.93844,0.96219,0.97677,0.94896,0.99109,0.47272,0.00211,0.93524,0.89967
0.21294,0.24392,0.2069,0.45448,0.15393,0.57801,0.88266,0.7016,0.95352,0.011,0.00089,0.83485,0.49008
0.10344,0.2088,0.19953,0.36659,0.19646,0.50438,0.9898,0.95613,0.99887,0.45274,0.00135,0.89994,0.74081
0.13017,0.39279,0.39525,0.68384,0.4248,0.97434,0.98225,0.97196,0.99207,0.68018,0.03375,0.93475,0.91198
0.10205,0.32834,0.34214,0.53343,0.36037,0.70838,0.96307,0.86847,0.99133,0.11134,0.00034,0.92971,0.8293
0.08404,0.29779,0.32794,0.55542,0.5745,0.90482,0.963,0.87086,0.99091,0.12258,0.00038,0.93827,0.83268
0.09943,0.25598,0.26762,0.33592,0.48571,0.59992,0.70632,0.79052,0.94232,0.4762,0.00182,0.94979,0.92067
0.08578,0.22494,0.22914,0.3157,0.21555,0.43382,0.97544,0.90132,0.99579,0.18658,0.00037,0.90209,0.64022
0.11557,0.21921,0.20571,0.37161,0.2244,0.66687,0.98346,0.95992,0.99414,0.52927,0.00415,0.94003,0.73652
0.09393,0.21077,0.19263,0.24015,0.21539,0.39382,0.97963,0.92967,0.9988,0.29367,0.00043,0.91572,0.78822
0.12195,0.23079,0.23226,0.37682,0.19185,0.50409,0.93708,0.80226,0.98133,0.03405,0.00039,0.90478,0.68504
0.09278,0.24151,0.23006,0.315,0.20377,0.41308,0.96245,0.84431,0.99427,0.06508,0.0003,0.93285,0.79248
0.22134,0.2523,0.1968,0.34707,0.16719,0.46317,0.85541,0.67746,0.93601,0.01197,0.00097,0.80686,0.45199
0.06855,0.18623,0.17932,0.28322,0.16125,0.40117,0.97395,0.89929,0.9949,0.1935,0.00031,0.94939,0.87039
0.18093,0.28213,0.23828,0.35706,0.22686,0.51206,0.94402,0.88828,0.97529,0.21299,0.00103,0.8992,0.69503
0.12696,0.22617,0.21819,0.34088,0.22679,0.47109,0.98371,0.9611,0.99439,0.53801,0.00493,0.84669,0.61304
0.07624,0.44025,0.5858,0.97574,0.99329,0.99882,1.00005,0.99788,1.00189,0.89696,0.35388,0.96237,0.95428
0.11821,0.24689,0.22447,0.2904,0.23514,0.3892,0.98269,0.95547,0.99419,0.49059,0.00238,0.93862,0.90764
0.09317,0.21773,0.23343,0.41874,0.1905,0.52646,0.95524,0.82273,0.99187,0.04384,0.00028,0.90171,0.65513
0.15332,0.47766,0.44238,0.64454,0.46388,0.83659,0.9557,0.88967,0.98338,0.1871,0.0008,0.91413,0.83802
0.08784,0.46493,0.47132,0.51452,0.50546,0.5194,0.53449,0.51081,0.54466,0.15121,0.00046,0.53315,0.51628
0.09058,0.25893,0.25107,0.349,0.24571,0.48136,0.9908,0.94555,1.00091,0.36703,0.0006,0.95282,0.86726
0.14934,0.28664,0.28258,0.5,0.24868,0.67535,0.97948,0.95687,0.99176,0.52436,0.00401,0.93076,0.68947
0.09472,0.22199,0.26359,0.37663,0.49709,0.60897,0.72599,0.70277,0.90397,0.06117,0.0003,0.93001,0.79698
0.1086,0.23012,0.24838,0.45268,0.23875,0.59706,0.99288,0.97506,0.99942,0.62408,0.01806,0.79809,0.60836
0.1012,0.2318,0.31482,0.63389,0.48467,0.97066,0.98444,0.94632,0.99634,0.40314,0.00077,0.9162,0.69077
0.11877,0.25357,0.24603,0.37389,0.25521,0.51185,0.97614,0.94728,0.99073,0.46258,0.00169,0.91071,0.64703
0.12475,0.11559,0.09227,0.15815,0.07008,0.23806,0.88902,0.84584,0.98579,0.07742,0.00045,0.5684,0.37269
0.12961,0.20735,0.18162,0.28009,0.15019,0.3528,0.95031,0.84256,0.98585,0.07294,0.0005,0.91572,0.78442
0.0895,0.40058,0.44702,0.62799,0.72442,0.71949,0.68658,0.6086,0.59038,0.21404,0.0005,0.56484,0.91386
0.1041,0.08304,0.11125,0.18905,0.26822,0.34157,0.42428,0.42095,0.58196,0.02442,0.0004,0.91567,0.74306
0.10967,0.4539,0.47874,0.63174,0.83101,0.91204,0.98156,0.95421,0.99963,0.43502,0.0011,0.94795,0.91578
0.23814,0.48812,0.4121,0.53831,0.46338,0.51067,0.56639,0.50043,0.62739,0.02301,0.00128,0.66157,0.60661
0.08875,0.23665,0.24954,0.44523,0.21773,0.59683,0.96669,0.86058,0.99509,0.09015,0.00029,0.81315,0.54759
0.08522,0.12881,0.20517,0.52862,0.88891,0.9756,0.98526,0.96624,0.99485,0.59296,0.01206,0.95386,0.93106
0.09084,0.27488,0.26615,0.36015,0.26432,0.4567,0.99684,0.97985,1.00122,0.65154,0.02356,0.78786,0.5886
0.10407,0.30936,0.29258,0.40998,0.29668,0.56088,0.99523,0.98408,0.99991,0.71443,0.05344,0.95065,0.93475
0.11597,0.22461,0.20705,0.29251,0.24255,0.45102,0.98108,0.95228,0.99322,0.47102,0.0018,0.93791,0.78343
0.0846,0.27125,0.26306,0.40013,0.22698,0.51054,0.95843,0.83755,0.99217,0.05855,0.00025,0.92999,0.78587
0.09439,0.20018,0.23065,0.46011,0.21615,0.67674,0.9641,0.86769,0.99236,0.11059,0.00028,0.9323,0.78657
0.1,0.24414,0.22388,0.25058,0.27236,0.29694,0.32406,0.29123,0.33431,0.02488,0.00033,0.29208,0.24322
0.0969,0.12913,0.12083,0.20135,0.1042,0.2986,0.95291,0.82965,0.98926,0.05463,0.00028,0.76083,0.4885
0.10067,0.37968,0.35226,0.4138,0.32175,0.50459,0.94621,0.81593,0.98629,0.04088,0.00042,0.91603,0.75172
0.12952,0.18849,0.16885,0.26347,0.15417,0.37072,0.95955,0.88431,0.98719,0.16786,0.00058,0.63494,0.39721
0.081,0.28057,0.28133,0.43335,0.25743,0.58749,0.99651,0.9803,1.00087,0.66177,0.02651,0.95512,0.80278
0.09173,0.23377,0.22033,0.30484,0.21278,0.41022,0.9909,0.94473,1.00115,0.3638,0.00055,0.91574,0.75343
0.13674,0.26568,0.31247,0.5329,0.82515,0.91968,0.97408,0.92921,0.99132,0.32811,0.00073,0.93012,0.88123
0.09687,0.28717,0.2807,0.40753,0.2614,0.54393,0.98588,0.9269,0.99998,0.27377,0.00041,0.94908,0.81441
